"","sub","rotation","imagename","match","imgID","movable","block","correct"
"2420",11,120,"002_Baum_Palme","mismatch",2,"0",3,1
"2421",2,180,"002_Baum_Palme","mismatch",2,"0",3,1
"2422",3,240,"002_Baum_Palme","mismatch",2,"0",3,1
"2423",7,300,"002_Baum_Palme","mismatch",2,"0",3,1
"2424",10,300,"002_Baum_Palme","mismatch",2,"0",3,1
"2425",2,0,"003_Baum_Tanne","match",3,"0",3,1
"2426",11,60,"003_Baum_Tanne","match",3,"0",3,1
"2427",1,120,"003_Baum_Tanne","match",3,"0",3,0
"2428",5,120,"003_Baum_Tanne","match",3,"0",3,1
"2429",12,180,"003_Baum_Tanne","match",3,"0",3,1
"2430",4,240,"003_Baum_Tanne","match",3,"0",3,1
"2431",10,240,"003_Baum_Tanne","match",3,"0",3,1
"2432",9,300,"003_Baum_Tanne","match",3,"0",3,1
"2433",6,120,"003_Baum_Tanne","mismatch",3,"0",3,1
"2434",7,120,"003_Baum_Tanne","mismatch",3,"0",3,1
"2435",8,180,"003_Baum_Tanne","mismatch",3,"0",3,1
"2436",3,240,"003_Baum_Tanne","mismatch",3,"0",3,1
"2437",6,60,"004_Baum_Weide","match",4,"0",3,1
"2438",9,240,"004_Baum_Weide","match",4,"0",3,1
"2439",4,300,"004_Baum_Weide","match",4,"0",3,1
"2440",7,300,"004_Baum_Weide","match",4,"0",3,1
"2441",12,300,"004_Baum_Weide","match",4,"0",3,1
"2442",8,0,"004_Baum_Weide","mismatch",4,"0",3,1
"2443",10,60,"004_Baum_Weide","mismatch",4,"0",3,1
"2444",1,120,"004_Baum_Weide","mismatch",4,"0",3,1
"2445",2,180,"004_Baum_Weide","mismatch",4,"0",3,1
"2446",3,180,"004_Baum_Weide","mismatch",4,"0",3,1
"2447",5,180,"004_Baum_Weide","mismatch",4,"0",3,1
"2448",11,300,"004_Baum_Weide","mismatch",4,"0",3,1
"2449",6,60,"005_Bett_Doppelbett","match",5,"0",3,1
"2450",1,120,"005_Bett_Doppelbett","match",5,"0",3,1
"2451",5,120,"005_Bett_Doppelbett","match",5,"0",3,1
"2452",4,180,"005_Bett_Doppelbett","match",5,"0",3,1
"2453",8,240,"005_Bett_Doppelbett","match",5,"0",3,1
"2454",3,300,"005_Bett_Doppelbett","match",5,"0",3,1
"2455",10,300,"005_Bett_Doppelbett","match",5,"0",3,1
"2456",7,0,"005_Bett_Doppelbett","mismatch",5,"0",3,1
"2457",12,0,"005_Bett_Doppelbett","mismatch",5,"0",3,1
"2458",2,120,"005_Bett_Doppelbett","mismatch",5,"0",3,1
"2459",11,180,"005_Bett_Doppelbett","mismatch",5,"0",3,1
"2460",9,300,"005_Bett_Doppelbett","mismatch",5,"0",3,1
"2461",2,0,"006_Bett_Einzelbett","match",6,"0",3,1
"2462",4,0,"006_Bett_Einzelbett","match",6,"0",3,1
"2463",5,0,"006_Bett_Einzelbett","match",6,"0",3,1
"2464",6,0,"006_Bett_Einzelbett","match",6,"0",3,1
"2465",8,120,"006_Bett_Einzelbett","match",6,"0",3,1
"2466",12,120,"006_Bett_Einzelbett","match",6,"0",3,1
"2467",3,180,"006_Bett_Einzelbett","match",6,"0",3,1
"2468",7,60,"006_Bett_Einzelbett","mismatch",6,"0",3,1
"2469",9,120,"006_Bett_Einzelbett","mismatch",6,"0",3,1
"2470",10,120,"006_Bett_Einzelbett","mismatch",6,"0",3,1
"2471",1,240,"006_Bett_Einzelbett","mismatch",6,"0",3,1
"2472",11,240,"006_Bett_Einzelbett","mismatch",6,"0",3,1
"2473",7,0,"007_Bett_Krankenhausbett","match",7,"0",3,1
"2474",1,120,"007_Bett_Krankenhausbett","match",7,"0",3,0
"2475",11,120,"007_Bett_Krankenhausbett","match",7,"0",3,0
"2476",5,180,"007_Bett_Krankenhausbett","match",7,"0",3,1
"2477",8,240,"007_Bett_Krankenhausbett","match",7,"0",3,1
"2478",10,240,"007_Bett_Krankenhausbett","match",7,"0",3,0
"2479",6,0,"007_Bett_Krankenhausbett","mismatch",7,"0",3,1
"2480",9,60,"007_Bett_Krankenhausbett","mismatch",7,"0",3,1
"2481",3,120,"007_Bett_Krankenhausbett","mismatch",7,"0",3,1
"2482",4,240,"007_Bett_Krankenhausbett","mismatch",7,"0",3,1
"2483",12,240,"007_Bett_Krankenhausbett","mismatch",7,"0",3,1
"2484",2,300,"007_Bett_Krankenhausbett","mismatch",7,"0",3,1
"2485",1,60,"008_Bildschirm_Desktop","match",8,"0",3,1
"2486",3,60,"008_Bildschirm_Desktop","match",8,"0",3,1
"2487",6,120,"008_Bildschirm_Desktop","match",8,"0",3,1
"2488",9,180,"008_Bildschirm_Desktop","match",8,"0",3,1
"2489",5,240,"008_Bildschirm_Desktop","match",8,"0",3,1
"2490",10,240,"008_Bildschirm_Desktop","match",8,"0",3,0
"2491",11,300,"008_Bildschirm_Desktop","match",8,"0",3,1
"2492",2,60,"008_Bildschirm_Desktop","mismatch",8,"0",3,1
"2493",12,60,"008_Bildschirm_Desktop","mismatch",8,"0",3,1
"2494",7,180,"008_Bildschirm_Desktop","mismatch",8,"0",3,1
"2495",8,180,"008_Bildschirm_Desktop","mismatch",8,"0",3,1
"2496",4,300,"008_Bildschirm_Desktop","mismatch",8,"0",3,1
"2509",4,0,"011_Blume_Kaktus","match",11,"0",3,1
"2510",8,60,"011_Blume_Kaktus","match",11,"0",3,1
"2511",9,60,"011_Blume_Kaktus","match",11,"0",3,1
"2512",10,120,"011_Blume_Kaktus","match",11,"0",3,1
"2513",3,180,"011_Blume_Kaktus","match",11,"0",3,1
"2514",5,180,"011_Blume_Kaktus","match",11,"0",3,1
"2515",7,240,"011_Blume_Kaktus","match",11,"0",3,1
"2516",12,0,"011_Blume_Kaktus","mismatch",11,"0",3,1
"2517",1,180,"011_Blume_Kaktus","mismatch",11,"0",3,1
"2518",2,180,"011_Blume_Kaktus","mismatch",11,"0",3,1
"2519",6,180,"011_Blume_Kaktus","mismatch",11,"0",3,1
"2520",11,180,"011_Blume_Kaktus","mismatch",11,"0",3,1
"2521",7,60,"017_Computer_PC","match",17,"0",3,0
"2522",8,60,"017_Computer_PC","match",17,"0",3,1
"2523",4,240,"017_Computer_PC","match",17,"0",3,1
"2524",11,300,"017_Computer_PC","match",17,"0",3,1
"2525",9,0,"017_Computer_PC","mismatch",17,"0",3,1
"2526",3,60,"017_Computer_PC","mismatch",17,"0",3,1
"2527",6,60,"017_Computer_PC","mismatch",17,"0",3,1
"2528",12,60,"017_Computer_PC","mismatch",17,"0",3,1
"2529",10,120,"017_Computer_PC","mismatch",17,"0",3,1
"2530",2,180,"017_Computer_PC","mismatch",17,"0",3,1
"2531",5,240,"017_Computer_PC","mismatch",17,"0",3,1
"2532",1,300,"017_Computer_PC","mismatch",17,"0",3,1
"2533",12,0,"019_Drucker_Heimdrucker","match",19,"0",3,1
"2534",2,60,"019_Drucker_Heimdrucker","match",19,"0",3,1
"2535",7,180,"019_Drucker_Heimdrucker","match",19,"0",3,1
"2536",9,180,"019_Drucker_Heimdrucker","match",19,"0",3,1
"2537",4,240,"019_Drucker_Heimdrucker","match",19,"0",3,1
"2538",1,300,"019_Drucker_Heimdrucker","match",19,"0",3,1
"2539",5,300,"019_Drucker_Heimdrucker","match",19,"0",3,1
"2540",11,0,"019_Drucker_Heimdrucker","mismatch",19,"0",3,0
"2541",3,180,"019_Drucker_Heimdrucker","mismatch",19,"0",3,1
"2542",6,240,"019_Drucker_Heimdrucker","mismatch",19,"0",3,1
"2543",8,240,"019_Drucker_Heimdrucker","mismatch",19,"0",3,1
"2544",10,240,"019_Drucker_Heimdrucker","mismatch",19,"0",3,1
"2545",2,0,"020_Drucker_Multifunktionsdrucker","match",20,"0",3,1
"2546",5,120,"020_Drucker_Multifunktionsdrucker","match",20,"0",3,1
"2547",6,120,"020_Drucker_Multifunktionsdrucker","match",20,"0",3,1
"2548",11,240,"020_Drucker_Multifunktionsdrucker","match",20,"0",3,1
"2549",9,0,"020_Drucker_Multifunktionsdrucker","mismatch",20,"0",3,1
"2550",1,60,"020_Drucker_Multifunktionsdrucker","mismatch",20,"0",3,0
"2551",10,60,"020_Drucker_Multifunktionsdrucker","mismatch",20,"0",3,1
"2552",3,180,"020_Drucker_Multifunktionsdrucker","mismatch",20,"0",3,1
"2553",12,180,"020_Drucker_Multifunktionsdrucker","mismatch",20,"0",3,1
"2554",4,240,"020_Drucker_Multifunktionsdrucker","mismatch",20,"0",3,1
"2555",7,240,"020_Drucker_Multifunktionsdrucker","mismatch",20,"0",3,1
"2556",8,240,"020_Drucker_Multifunktionsdrucker","mismatch",20,"0",3,1
"2557",11,0,"029_Klavier_Fluegel","match",29,"0",3,1
"2558",1,180,"029_Klavier_Fluegel","match",29,"0",3,1
"2559",2,180,"029_Klavier_Fluegel","match",29,"0",3,1
"2560",3,180,"029_Klavier_Fluegel","match",29,"0",3,1
"2561",5,300,"029_Klavier_Fluegel","match",29,"0",3,1
"2562",4,0,"029_Klavier_Fluegel","mismatch",29,"0",3,1
"2563",8,60,"029_Klavier_Fluegel","mismatch",29,"0",3,1
"2564",9,180,"029_Klavier_Fluegel","mismatch",29,"0",3,1
"2565",6,240,"029_Klavier_Fluegel","mismatch",29,"0",3,1
"2566",7,300,"029_Klavier_Fluegel","mismatch",29,"0",3,1
"2567",10,300,"029_Klavier_Fluegel","mismatch",29,"0",3,1
"2568",12,300,"029_Klavier_Fluegel","mismatch",29,"0",3,1
"2593",1,60,"035_Kaffeemaschine_Espressomaschine","match",35,"0",3,1
"2594",12,60,"035_Kaffeemaschine_Espressomaschine","match",35,"0",3,1
"2595",9,180,"035_Kaffeemaschine_Espressomaschine","match",35,"0",3,1
"2596",10,240,"035_Kaffeemaschine_Espressomaschine","match",35,"0",3,1
"2597",7,0,"035_Kaffeemaschine_Espressomaschine","mismatch",35,"0",3,1
"2598",4,120,"035_Kaffeemaschine_Espressomaschine","mismatch",35,"0",3,1
"2599",8,120,"035_Kaffeemaschine_Espressomaschine","mismatch",35,"0",3,1
"2600",2,240,"035_Kaffeemaschine_Espressomaschine","mismatch",35,"0",3,1
"2601",6,240,"035_Kaffeemaschine_Espressomaschine","mismatch",35,"0",3,1
"2602",11,240,"035_Kaffeemaschine_Espressomaschine","mismatch",35,"0",3,1
"2603",3,300,"035_Kaffeemaschine_Espressomaschine","mismatch",35,"0",3,1
"2604",5,300,"035_Kaffeemaschine_Espressomaschine","mismatch",35,"0",3,1
"2617",2,120,"040_Lampe_Deckenlampe","match",40,"0",3,1
"2618",6,120,"040_Lampe_Deckenlampe","match",40,"0",3,1
"2619",9,0,"040_Lampe_Deckenlampe","mismatch",40,"0",3,1
"2620",8,60,"040_Lampe_Deckenlampe","mismatch",40,"0",3,1
"2621",12,60,"040_Lampe_Deckenlampe","mismatch",40,"0",3,1
"2622",5,120,"040_Lampe_Deckenlampe","mismatch",40,"0",3,1
"2623",11,120,"040_Lampe_Deckenlampe","mismatch",40,"0",3,1
"2624",1,240,"040_Lampe_Deckenlampe","mismatch",40,"0",3,1
"2625",4,240,"040_Lampe_Deckenlampe","mismatch",40,"0",3,1
"2626",10,240,"040_Lampe_Deckenlampe","mismatch",40,"0",3,1
"2627",3,300,"040_Lampe_Deckenlampe","mismatch",40,"0",3,1
"2628",7,300,"040_Lampe_Deckenlampe","mismatch",40,"0",3,1
"2629",7,60,"042_Lampe_Stehlampe","match",42,"0",3,1
"2630",4,120,"042_Lampe_Stehlampe","match",42,"0",3,1
"2631",10,120,"042_Lampe_Stehlampe","match",42,"0",3,1
"2632",3,180,"042_Lampe_Stehlampe","match",42,"0",3,1
"2633",8,240,"042_Lampe_Stehlampe","match",42,"0",3,1
"2634",6,300,"042_Lampe_Stehlampe","match",42,"0",3,1
"2635",5,0,"042_Lampe_Stehlampe","mismatch",42,"0",3,1
"2636",12,60,"042_Lampe_Stehlampe","mismatch",42,"0",3,1
"2637",9,120,"042_Lampe_Stehlampe","mismatch",42,"0",3,1
"2638",2,240,"042_Lampe_Stehlampe","mismatch",42,"0",3,1
"2639",1,300,"042_Lampe_Stehlampe","mismatch",42,"0",3,1
"2640",11,300,"042_Lampe_Stehlampe","mismatch",42,"0",3,1
"2641",6,0,"043_Lampe_Strassenlaterne","match",43,"0",3,1
"2642",9,120,"043_Lampe_Strassenlaterne","match",43,"0",3,1
"2643",8,240,"043_Lampe_Strassenlaterne","match",43,"0",3,1
"2644",2,60,"043_Lampe_Strassenlaterne","mismatch",43,"0",3,1
"2645",5,60,"043_Lampe_Strassenlaterne","mismatch",43,"0",3,1
"2646",12,60,"043_Lampe_Strassenlaterne","mismatch",43,"0",3,1
"2647",10,120,"043_Lampe_Strassenlaterne","mismatch",43,"0",3,1
"2648",11,120,"043_Lampe_Strassenlaterne","mismatch",43,"0",3,1
"2649",1,180,"043_Lampe_Strassenlaterne","mismatch",43,"0",3,1
"2650",4,180,"043_Lampe_Strassenlaterne","mismatch",43,"0",3,1
"2651",3,240,"043_Lampe_Strassenlaterne","mismatch",43,"0",3,1
"2652",7,300,"043_Lampe_Strassenlaterne","mismatch",43,"0",3,1
"2653",6,120,"045_Lampe_Wandlampe","match",45,"0",3,1
"2654",8,120,"045_Lampe_Wandlampe","match",45,"0",3,1
"2655",2,180,"045_Lampe_Wandlampe","match",45,"0",3,0
"2656",5,240,"045_Lampe_Wandlampe","match",45,"0",3,1
"2657",11,240,"045_Lampe_Wandlampe","match",45,"0",3,1
"2658",9,300,"045_Lampe_Wandlampe","match",45,"0",3,1
"2659",12,300,"045_Lampe_Wandlampe","match",45,"0",3,1
"2660",1,60,"045_Lampe_Wandlampe","mismatch",45,"0",3,1
"2661",3,60,"045_Lampe_Wandlampe","mismatch",45,"0",3,1
"2662",4,60,"045_Lampe_Wandlampe","mismatch",45,"0",3,1
"2663",7,180,"045_Lampe_Wandlampe","mismatch",45,"0",3,1
"2664",10,240,"045_Lampe_Wandlampe","mismatch",45,"0",3,1
"2665",5,60,"051_Regal_Holzregal","match",51,"0",3,1
"2666",12,60,"051_Regal_Holzregal","match",51,"0",3,1
"2667",1,120,"051_Regal_Holzregal","match",51,"0",3,1
"2668",11,180,"051_Regal_Holzregal","match",51,"0",3,0
"2669",4,240,"051_Regal_Holzregal","match",51,"0",3,1
"2670",8,300,"051_Regal_Holzregal","match",51,"0",3,1
"2671",3,0,"051_Regal_Holzregal","mismatch",51,"0",3,1
"2672",7,60,"051_Regal_Holzregal","mismatch",51,"0",3,1
"2673",2,120,"051_Regal_Holzregal","mismatch",51,"0",3,1
"2674",10,120,"051_Regal_Holzregal","mismatch",51,"0",3,1
"2675",6,180,"051_Regal_Holzregal","mismatch",51,"0",3,1
"2676",9,300,"051_Regal_Holzregal","mismatch",51,"0",3,1
"2677",6,0,"052_Regal_Metallregal","match",52,"0",3,1
"2678",1,60,"052_Regal_Metallregal","match",52,"0",3,1
"2679",3,60,"052_Regal_Metallregal","match",52,"0",3,1
"2680",2,120,"052_Regal_Metallregal","match",52,"0",3,1
"2681",9,240,"052_Regal_Metallregal","match",52,"0",3,1
"2682",7,300,"052_Regal_Metallregal","match",52,"0",3,1
"2683",12,300,"052_Regal_Metallregal","match",52,"0",3,1
"2684",4,0,"052_Regal_Metallregal","mismatch",52,"0",3,1
"2685",5,0,"052_Regal_Metallregal","mismatch",52,"0",3,1
"2686",8,60,"052_Regal_Metallregal","mismatch",52,"0",3,1
"2687",11,240,"052_Regal_Metallregal","mismatch",52,"0",3,1
"2688",10,300,"052_Regal_Metallregal","mismatch",52,"0",3,1
"2689",6,60,"053_Regal_Wandregal","match",53,"0",3,1
"2690",7,60,"053_Regal_Wandregal","match",53,"0",3,1
"2691",9,60,"053_Regal_Wandregal","match",53,"0",3,1
"2692",2,120,"053_Regal_Wandregal","match",53,"0",3,1
"2693",11,120,"053_Regal_Wandregal","match",53,"0",3,1
"2694",3,180,"053_Regal_Wandregal","match",53,"0",3,1
"2695",8,180,"053_Regal_Wandregal","match",53,"0",3,1
"2696",10,240,"053_Regal_Wandregal","match",53,"0",3,1
"2697",4,240,"053_Regal_Wandregal","mismatch",53,"0",3,1
"2698",12,240,"053_Regal_Wandregal","mismatch",53,"0",3,1
"2699",1,300,"053_Regal_Wandregal","mismatch",53,"0",3,1
"2700",5,300,"053_Regal_Wandregal","mismatch",53,"0",3,1
"2701",3,60,"054_Schrank_Bueroschrank","match",54,"0",3,1
"2702",2,120,"054_Schrank_Bueroschrank","match",54,"0",3,1
"2703",7,120,"054_Schrank_Bueroschrank","match",54,"0",3,1
"2704",11,240,"054_Schrank_Bueroschrank","match",54,"0",3,1
"2705",6,300,"054_Schrank_Bueroschrank","match",54,"0",3,1
"2706",12,0,"054_Schrank_Bueroschrank","mismatch",54,"0",3,1
"2707",4,60,"054_Schrank_Bueroschrank","mismatch",54,"0",3,1
"2708",8,60,"054_Schrank_Bueroschrank","mismatch",54,"0",3,1
"2709",10,180,"054_Schrank_Bueroschrank","mismatch",54,"0",3,1
"2710",1,240,"054_Schrank_Bueroschrank","mismatch",54,"0",3,1
"2711",5,300,"054_Schrank_Bueroschrank","mismatch",54,"0",3,1
"2712",9,300,"054_Schrank_Bueroschrank","mismatch",54,"0",3,1
"2713",2,120,"055_Schrank_Kleiderschrank","match",55,"0",3,1
"2714",10,120,"055_Schrank_Kleiderschrank","match",55,"0",3,1
"2715",8,180,"055_Schrank_Kleiderschrank","match",55,"0",3,1
"2716",3,300,"055_Schrank_Kleiderschrank","match",55,"0",3,1
"2717",5,300,"055_Schrank_Kleiderschrank","match",55,"0",3,1
"2718",9,300,"055_Schrank_Kleiderschrank","match",55,"0",3,1
"2719",7,60,"055_Schrank_Kleiderschrank","mismatch",55,"0",3,1
"2720",1,120,"055_Schrank_Kleiderschrank","mismatch",55,"0",3,1
"2721",11,120,"055_Schrank_Kleiderschrank","mismatch",55,"0",3,1
"2722",4,180,"055_Schrank_Kleiderschrank","mismatch",55,"0",3,1
"2723",12,180,"055_Schrank_Kleiderschrank","mismatch",55,"0",3,1
"2724",6,240,"055_Schrank_Kleiderschrank","mismatch",55,"0",3,1
"2725",4,0,"058_Sitzbank_Holzbank_mit_Lehne","match",58,"0",3,1
"2726",5,0,"058_Sitzbank_Holzbank_mit_Lehne","match",58,"0",3,1
"2727",7,0,"058_Sitzbank_Holzbank_mit_Lehne","match",58,"0",3,1
"2728",8,180,"058_Sitzbank_Holzbank_mit_Lehne","match",58,"0",3,1
"2729",10,180,"058_Sitzbank_Holzbank_mit_Lehne","match",58,"0",3,0
"2730",6,300,"058_Sitzbank_Holzbank_mit_Lehne","match",58,"0",3,1
"2731",12,300,"058_Sitzbank_Holzbank_mit_Lehne","match",58,"0",3,1
"2732",1,60,"058_Sitzbank_Holzbank_mit_Lehne","mismatch",58,"0",3,1
"2733",2,60,"058_Sitzbank_Holzbank_mit_Lehne","mismatch",58,"0",3,1
"2734",11,120,"058_Sitzbank_Holzbank_mit_Lehne","mismatch",58,"0",3,1
"2735",3,180,"058_Sitzbank_Holzbank_mit_Lehne","mismatch",58,"0",3,1
"2736",9,300,"058_Sitzbank_Holzbank_mit_Lehne","mismatch",58,"0",3,1
"2737",2,0,"059_Sitzbank_Holzbank_ohne_Lehne","match",59,"0",3,1
"2738",7,0,"059_Sitzbank_Holzbank_ohne_Lehne","match",59,"0",3,1
"2739",4,180,"059_Sitzbank_Holzbank_ohne_Lehne","match",59,"0",3,1
"2740",5,300,"059_Sitzbank_Holzbank_ohne_Lehne","match",59,"0",3,1
"2741",3,0,"059_Sitzbank_Holzbank_ohne_Lehne","mismatch",59,"0",3,1
"2742",6,0,"059_Sitzbank_Holzbank_ohne_Lehne","mismatch",59,"0",3,1
"2743",9,0,"059_Sitzbank_Holzbank_ohne_Lehne","mismatch",59,"0",3,1
"2744",8,60,"059_Sitzbank_Holzbank_ohne_Lehne","mismatch",59,"0",3,1
"2745",10,60,"059_Sitzbank_Holzbank_ohne_Lehne","mismatch",59,"0",3,1
"2746",1,120,"059_Sitzbank_Holzbank_ohne_Lehne","mismatch",59,"0",3,1
"2747",12,240,"059_Sitzbank_Holzbank_ohne_Lehne","mismatch",59,"0",3,1
"2748",11,300,"059_Sitzbank_Holzbank_ohne_Lehne","mismatch",59,"0",3,1
"2749",7,60,"060_Sitzbank_Schaukelbank","match",60,"0",3,1
"2750",9,120,"060_Sitzbank_Schaukelbank","match",60,"0",3,1
"2751",3,180,"060_Sitzbank_Schaukelbank","match",60,"0",3,1
"2752",5,180,"060_Sitzbank_Schaukelbank","match",60,"0",3,1
"2753",12,240,"060_Sitzbank_Schaukelbank","match",60,"0",3,1
"2754",8,0,"060_Sitzbank_Schaukelbank","mismatch",60,"0",3,1
"2755",6,60,"060_Sitzbank_Schaukelbank","mismatch",60,"0",3,1
"2756",2,180,"060_Sitzbank_Schaukelbank","mismatch",60,"0",3,1
"2757",4,180,"060_Sitzbank_Schaukelbank","mismatch",60,"0",3,1
"2758",10,180,"060_Sitzbank_Schaukelbank","mismatch",60,"0",3,1
"2759",11,180,"060_Sitzbank_Schaukelbank","mismatch",60,"0",3,1
"2760",1,240,"060_Sitzbank_Schaukelbank","mismatch",60,"0",3,1
"2761",5,0,"061_Sitzbank_Baumbank","match",61,"0",3,1
"2762",11,0,"061_Sitzbank_Baumbank","match",61,"0",3,1
"2763",6,60,"061_Sitzbank_Baumbank","match",61,"0",3,1
"2764",7,60,"061_Sitzbank_Baumbank","match",61,"0",3,0
"2765",9,60,"061_Sitzbank_Baumbank","match",61,"0",3,1
"2766",10,60,"061_Sitzbank_Baumbank","match",61,"0",3,1
"2767",2,120,"061_Sitzbank_Baumbank","match",61,"0",3,1
"2768",3,120,"061_Sitzbank_Baumbank","match",61,"0",3,1
"2769",4,120,"061_Sitzbank_Baumbank","match",61,"0",3,1
"2770",12,120,"061_Sitzbank_Baumbank","match",61,"0",3,1
"2771",1,180,"061_Sitzbank_Baumbank","match",61,"0",3,1
"2772",8,300,"061_Sitzbank_Baumbank","mismatch",61,"0",3,1
"2773",2,0,"062_Sofa_Dreiersofa","match",62,"0",3,1
"2774",12,120,"062_Sofa_Dreiersofa","match",62,"0",3,1
"2775",4,180,"062_Sofa_Dreiersofa","match",62,"0",3,1
"2776",7,240,"062_Sofa_Dreiersofa","match",62,"0",3,1
"2777",9,240,"062_Sofa_Dreiersofa","match",62,"0",3,1
"2778",1,300,"062_Sofa_Dreiersofa","match",62,"0",3,1
"2779",10,300,"062_Sofa_Dreiersofa","match",62,"0",3,1
"2780",5,0,"062_Sofa_Dreiersofa","mismatch",62,"0",3,0
"2781",6,120,"062_Sofa_Dreiersofa","mismatch",62,"0",3,1
"2782",8,180,"062_Sofa_Dreiersofa","mismatch",62,"0",3,1
"2783",11,180,"062_Sofa_Dreiersofa","mismatch",62,"0",3,1
"2784",3,240,"062_Sofa_Dreiersofa","mismatch",62,"0",3,1
"2785",9,0,"063_Sofa_Ecksofa","match",63,"0",3,1
"2786",8,60,"063_Sofa_Ecksofa","match",63,"0",3,1
"2787",11,60,"063_Sofa_Ecksofa","match",63,"0",3,1
"2788",1,120,"063_Sofa_Ecksofa","match",63,"0",3,1
"2789",6,180,"063_Sofa_Ecksofa","match",63,"0",3,0
"2790",2,60,"063_Sofa_Ecksofa","mismatch",63,"0",3,1
"2791",3,60,"063_Sofa_Ecksofa","mismatch",63,"0",3,1
"2792",10,60,"063_Sofa_Ecksofa","mismatch",63,"0",3,1
"2793",12,60,"063_Sofa_Ecksofa","mismatch",63,"0",3,1
"2794",5,120,"063_Sofa_Ecksofa","mismatch",63,"0",3,1
"2795",4,240,"063_Sofa_Ecksofa","mismatch",63,"0",3,1
"2796",7,300,"063_Sofa_Ecksofa","mismatch",63,"0",3,1
"2797",4,0,"064_Sofa_Ledersofa","match",64,"0",3,1
"2798",8,0,"064_Sofa_Ledersofa","match",64,"0",3,1
"2799",3,180,"064_Sofa_Ledersofa","match",64,"0",3,1
"2800",12,300,"064_Sofa_Ledersofa","match",64,"0",3,1
"2801",11,60,"064_Sofa_Ledersofa","mismatch",64,"0",3,1
"2802",9,180,"064_Sofa_Ledersofa","mismatch",64,"0",3,1
"2803",10,180,"064_Sofa_Ledersofa","mismatch",64,"0",3,1
"2804",1,240,"064_Sofa_Ledersofa","mismatch",64,"0",3,1
"2805",2,240,"064_Sofa_Ledersofa","mismatch",64,"0",3,1
"2806",6,240,"064_Sofa_Ledersofa","mismatch",64,"0",3,1
"2807",7,240,"064_Sofa_Ledersofa","mismatch",64,"0",3,1
"2808",5,300,"064_Sofa_Ledersofa","mismatch",64,"0",3,1
"2809",4,0,"065_Sofa_Zweiersofa","match",65,"0",3,1
"2810",1,60,"065_Sofa_Zweiersofa","match",65,"0",3,1
"2811",7,60,"065_Sofa_Zweiersofa","match",65,"0",3,1
"2812",8,60,"065_Sofa_Zweiersofa","match",65,"0",3,1
"2813",12,180,"065_Sofa_Zweiersofa","match",65,"0",3,1
"2814",2,240,"065_Sofa_Zweiersofa","match",65,"0",3,1
"2815",6,300,"065_Sofa_Zweiersofa","match",65,"0",3,1
"2816",10,300,"065_Sofa_Zweiersofa","match",65,"0",3,1
"2817",5,0,"065_Sofa_Zweiersofa","mismatch",65,"0",3,1
"2818",9,60,"065_Sofa_Zweiersofa","mismatch",65,"0",3,1
"2819",11,180,"065_Sofa_Zweiersofa","mismatch",65,"0",3,1
"2820",3,300,"065_Sofa_Zweiersofa","mismatch",65,"0",3,1
"2821",3,0,"072_Sessel_Ledersessel","match",72,"0",3,1
"2822",6,60,"072_Sessel_Ledersessel","match",72,"0",3,1
"2823",4,120,"072_Sessel_Ledersessel","match",72,"0",3,1
"2824",9,120,"072_Sessel_Ledersessel","match",72,"0",3,1
"2825",2,180,"072_Sessel_Ledersessel","match",72,"0",3,1
"2826",8,180,"072_Sessel_Ledersessel","match",72,"0",3,1
"2827",5,300,"072_Sessel_Ledersessel","match",72,"0",3,1
"2828",1,0,"072_Sessel_Ledersessel","mismatch",72,"0",3,1
"2829",7,60,"072_Sessel_Ledersessel","mismatch",72,"0",3,1
"2830",11,60,"072_Sessel_Ledersessel","mismatch",72,"0",3,1
"2831",12,60,"072_Sessel_Ledersessel","mismatch",72,"0",3,1
"2832",10,120,"072_Sessel_Ledersessel","mismatch",72,"0",3,1
"2833",5,0,"075_Tisch_Etagentisch","match",75,"0",3,1
"2834",8,0,"075_Tisch_Etagentisch","match",75,"0",3,1
"2835",7,180,"075_Tisch_Etagentisch","match",75,"0",3,1
"2836",3,240,"075_Tisch_Etagentisch","match",75,"0",3,1
"2837",9,240,"075_Tisch_Etagentisch","match",75,"0",3,1
"2838",2,300,"075_Tisch_Etagentisch","match",75,"0",3,1
"2839",10,300,"075_Tisch_Etagentisch","match",75,"0",3,1
"2840",4,0,"075_Tisch_Etagentisch","mismatch",75,"0",3,1
"2841",12,60,"075_Tisch_Etagentisch","mismatch",75,"0",3,1
"2842",1,180,"075_Tisch_Etagentisch","mismatch",75,"0",3,1
"2843",6,180,"075_Tisch_Etagentisch","mismatch",75,"0",3,1
"2844",11,240,"075_Tisch_Etagentisch","mismatch",75,"0",3,1
"2845",1,0,"076_Tisch_Holztisch","match",76,"0",3,1
"2846",9,0,"076_Tisch_Holztisch","match",76,"0",3,1
"2847",2,180,"076_Tisch_Holztisch","match",76,"0",3,1
"2848",7,180,"076_Tisch_Holztisch","match",76,"0",3,1
"2849",12,180,"076_Tisch_Holztisch","match",76,"0",3,1
"2850",6,300,"076_Tisch_Holztisch","match",76,"0",3,1
"2851",8,300,"076_Tisch_Holztisch","match",76,"0",3,1
"2852",3,0,"076_Tisch_Holztisch","mismatch",76,"0",3,1
